loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,summary/epoch/0,summary/train_loss/0,summary/train_acc/0,summary/val_loss/0,summary/val_acc/0
321.82619684392756,0.0904836193447738,1713039168,checkpoint_000000,True,False,1,ef5d3_00001,2024-04-13_20-12-55,119.97186732292175,119.97186732292175,113008,20096fd824e4,172.28.0.12,119.97186732292175,1,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
2.896475835279985,0.20280811232449297,1713039249,checkpoint_000001,True,False,2,ef5d3_00001,2024-04-13_20-14-15,80.70505380630493,200.67692112922668,113008,20096fd824e4,172.28.0.12,200.67692112922668,2,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
2.25333478234031,0.2823712948517941,1713039329,checkpoint_000002,True,False,3,ef5d3_00001,2024-04-13_20-15-31,75.955983877182,276.6329050064087,113008,20096fd824e4,172.28.0.12,276.6329050064087,3,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
8.480697935277766,0.26521060842433697,1713039405,checkpoint_000003,True,False,4,ef5d3_00001,2024-04-13_20-16-48,76.31750059127808,352.95040559768677,113008,20096fd824e4,172.28.0.12,352.95040559768677,4,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
3.2986472953449595,0.25273010920436817,1713039483,checkpoint_000004,True,False,5,ef5d3_00001,2024-04-13_20-18-09,81.10729122161865,434.0576968193054,113008,20096fd824e4,172.28.0.12,434.0576968193054,5,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
15.810458356683904,0.0998439937597504,1713039567,checkpoint_000005,True,False,6,ef5d3_00001,2024-04-13_20-19-29,80.24176740646362,514.299464225769,113008,20096fd824e4,172.28.0.12,514.299464225769,6,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
18.424833146008577,0.22620904836193448,1713039645,checkpoint_000006,True,False,7,ef5d3_00001,2024-04-13_20-20-47,78.31595039367676,592.6154146194458,113008,20096fd824e4,172.28.0.12,592.6154146194458,7,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
2.7217282381924717,0.1918876755070203,1713039723,checkpoint_000007,True,False,8,ef5d3_00001,2024-04-13_20-22-05,77.83546710014343,670.4508817195892,113008,20096fd824e4,172.28.0.12,670.4508817195892,8,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
4.1471711505543105,0.11076443057722309,1713039800,checkpoint_000008,True,False,9,ef5d3_00001,2024-04-13_20-23-27,81.1740653514862,751.6249470710754,113008,20096fd824e4,172.28.0.12,751.6249470710754,9,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
2.5869961001656274,0.22152886115444617,1713039882,checkpoint_000009,True,False,10,ef5d3_00001,2024-04-13_20-24-44,77.34920501708984,828.9741520881653,113008,20096fd824e4,172.28.0.12,828.9741520881653,10,1.0,2.793666987192063,0.1678376268540203,321.82619684392756,0.0904836193447738
