loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,summary/epoch/0,summary/train_loss/0,summary/train_acc/0,summary/val_loss/0,summary/val_acc/0
88.41737461090088,0.103125,1713019445,checkpoint_000000,True,False,1,0c78b_00000,2024-04-13_14-44-07,90.6990749835968,90.6990749835968,29406,20096fd824e4,172.28.0.12,90.6990749835968,1,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
9.584627997875213,0.1578125,1713019517,checkpoint_000001,True,False,2,0c78b_00000,2024-04-13_14-45-24,77.44666719436646,168.14574217796326,29406,20096fd824e4,172.28.0.12,168.14574217796326,2,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
3.08934063911438,0.228125,1713019596,checkpoint_000002,True,False,3,0c78b_00000,2024-04-13_14-46-38,73.38820314407349,241.53394532203674,29406,20096fd824e4,172.28.0.12,241.53394532203674,3,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
3.082196605205536,0.24375,1713019670,checkpoint_000003,True,False,4,0c78b_00000,2024-04-13_14-47-56,78.0515193939209,319.58546471595764,29406,20096fd824e4,172.28.0.12,319.58546471595764,4,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
2.2140162348747254,0.2265625,1713019747,checkpoint_000004,True,False,5,0c78b_00000,2024-04-13_14-49-09,73.21977210044861,392.80523681640625,29406,20096fd824e4,172.28.0.12,392.80523681640625,5,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
3.4035464406013487,0.171875,1713019820,checkpoint_000005,True,False,6,0c78b_00000,2024-04-13_14-50-28,78.39592242240906,471.2011592388153,29406,20096fd824e4,172.28.0.12,471.2011592388153,6,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
2.22207852602005,0.2203125,1713019899,checkpoint_000006,True,False,7,0c78b_00000,2024-04-13_14-51-48,79.97805285453796,551.1792120933533,29406,20096fd824e4,172.28.0.12,551.1792120933533,7,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
2.4170897603034973,0.225,1713019979,checkpoint_000007,True,False,8,0c78b_00000,2024-04-13_14-53-08,79.93558931350708,631.1148014068604,29406,20096fd824e4,172.28.0.12,631.1148014068604,8,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
2.1159307241439818,0.2625,1713020059,checkpoint_000008,True,False,9,0c78b_00000,2024-04-13_14-54-21,73.33423161506653,704.4490330219269,29406,20096fd824e4,172.28.0.12,704.4490330219269,9,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
2.788020706176758,0.2140625,1713020132,checkpoint_000009,True,False,10,0c78b_00000,2024-04-13_14-55-37,76.11696648597717,780.565999507904,29406,20096fd824e4,172.28.0.12,780.565999507904,10,1.0,3.0050226479041866,0.13192818110850899,88.41737461090088,0.103125
