loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,summary/epoch/0,summary/train_loss/0,summary/train_acc/0,summary/val_loss/0,summary/val_acc/0
22.997361135482787,0.1328125,1713044087,checkpoint_000000,True,False,1,b1831_00001,2024-04-13_21-34-48,83.98187804222107,83.98187804222107,128450,31b6d15afa2d,172.28.0.12,83.98187804222107,1,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
7.793038988113404,0.09375,1713044163,checkpoint_000001,True,False,2,b1831_00001,2024-04-13_21-36-04,75.57197618484497,159.55385422706604,128450,31b6d15afa2d,172.28.0.12,159.55385422706604,2,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
2.4670239329338073,0.115625,1713044237,checkpoint_000002,True,False,3,b1831_00001,2024-04-13_21-37-18,73.96235918998718,233.51621341705322,128450,31b6d15afa2d,172.28.0.12,233.51621341705322,3,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
2.403968942165375,0.146875,1713044311,checkpoint_000003,True,False,4,b1831_00001,2024-04-13_21-38-32,74.52199625968933,308.03820967674255,128450,31b6d15afa2d,172.28.0.12,308.03820967674255,4,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
2.3491752982139587,0.1875,1713044385,checkpoint_000004,True,False,5,b1831_00001,2024-04-13_21-39-46,73.95562696456909,381.99383664131165,128450,31b6d15afa2d,172.28.0.12,381.99383664131165,5,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
2.372035527229309,0.19375,1713044460,checkpoint_000005,True,False,6,b1831_00001,2024-04-13_21-41-01,74.41949582099915,456.4133324623108,128450,31b6d15afa2d,172.28.0.12,456.4133324623108,6,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
2.4016716480255127,0.1734375,1713044534,checkpoint_000006,True,False,7,b1831_00001,2024-04-13_21-42-15,74.30521130561829,530.7185437679291,128450,31b6d15afa2d,172.28.0.12,530.7185437679291,7,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
2.3310592651367186,0.1234375,1713044608,checkpoint_000007,True,False,8,b1831_00001,2024-04-13_21-43-29,74.1031723022461,604.8217160701752,128450,31b6d15afa2d,172.28.0.12,604.8217160701752,8,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
2.293640434741974,0.178125,1713044682,checkpoint_000008,True,False,9,b1831_00001,2024-04-13_21-44-43,73.86123967170715,678.6829557418823,128450,31b6d15afa2d,172.28.0.12,678.6829557418823,9,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
2.2403875589370728,0.2171875,1713044756,checkpoint_000009,True,False,10,b1831_00001,2024-04-13_21-45-56,73.40166926383972,752.084625005722,128450,31b6d15afa2d,172.28.0.12,752.084625005722,10,1.0,4.90339282663857,0.09906396255850235,22.997361135482787,0.1328125
