loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,summary/epoch/0,summary/train_loss/0,summary/train_acc/0,summary/val_loss/0,summary/val_acc/0
20.326230736005876,0.21528861154446177,1713083268,checkpoint_000000,True,False,1,a1400_00000,2024-04-14_08-27-58,107.2994270324707,107.2994270324707,29424,87001c52e92f,172.28.0.12,107.2994270324707,1,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
4.434763897032965,0.1981279251170047,1713083359,checkpoint_000001,True,False,2,a1400_00000,2024-04-14_08-29-32,93.15287041664124,200.45229744911194,29424,87001c52e92f,172.28.0.12,200.45229744911194,2,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
5.368728001912435,0.23556942277691106,1713083449,checkpoint_000002,True,False,3,a1400_00000,2024-04-14_08-30-51,79.55997133255005,280.012268781662,29424,87001c52e92f,172.28.0.12,280.012268781662,3,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
2.135626333100455,0.2542901716068643,1713083529,checkpoint_000003,True,False,4,a1400_00000,2024-04-14_08-32-11,79.99855208396912,360.0108208656311,29424,87001c52e92f,172.28.0.12,360.0108208656311,4,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
2.27054914974031,0.21684867394695787,1713083610,checkpoint_000004,True,False,5,a1400_00000,2024-04-14_08-33-32,80.71418142318726,440.72500228881836,29424,87001c52e92f,172.28.0.12,440.72500228881836,5,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
2.4812936896369573,0.21684867394695787,1713083690,checkpoint_000005,True,False,6,a1400_00000,2024-04-14_08-34-52,79.60438561439514,520.3293879032135,29424,87001c52e92f,172.28.0.12,520.3293879032135,6,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
2.0292636780511764,0.3073322932917317,1713083771,checkpoint_000006,True,False,7,a1400_00000,2024-04-14_08-36-13,81.44578218460083,601.7751700878143,29424,87001c52e92f,172.28.0.12,601.7751700878143,7,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
3.8532016220546903,0.27301092043681746,1713083851,checkpoint_000007,True,False,8,a1400_00000,2024-04-14_08-37-33,80.17895793914795,681.9541280269623,29424,87001c52e92f,172.28.0.12,681.9541280269623,8,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
2.117150999250866,0.29329173166926675,1713083933,checkpoint_000008,True,False,9,a1400_00000,2024-04-14_08-38-55,81.44970083236694,763.4038288593292,29424,87001c52e92f,172.28.0.12,763.4038288593292,9,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
2.3527288834253945,0.2745709828393136,1713084013,checkpoint_000009,True,False,10,a1400_00000,2024-04-14_08-40-15,79.91424632072449,843.3180751800537,29424,87001c52e92f,172.28.0.12,843.3180751800537,10,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
11.251733416602725,0.1622464898595944,1713084097,checkpoint_000010,True,False,11,a1400_00000,2024-04-14_08-41-39,84.51252317428589,927.8305983543396,29424,87001c52e92f,172.28.0.12,927.8305983543396,11,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
2.8466533365703763,0.22464898595943839,1713084177,checkpoint_000011,True,False,12,a1400_00000,2024-04-14_08-43-00,80.2177164554596,1008.0483148097992,29424,87001c52e92f,172.28.0.12,1008.0483148097992,12,1.0,2.8295525225197395,0.1725214676034348,20.326230736005876,0.21528861154446177
