loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,summary/epoch/0,summary/train_loss/0,summary/train_acc/0,summary/val_loss/0,summary/val_acc/0,config/train_loop_config/epochs,config/train_loop_config/batch_size,config/train_loop_config/lr,config/train_loop_config/train_test_idx,summary/epoch/1,summary/train_loss/1,summary/train_acc/1,summary/val_loss/1,summary/val_acc/1,summary/epoch/2,summary/train_loss/2,summary/train_acc/2,summary/val_loss/2,summary/val_acc/2,summary/epoch/3,summary/train_loss/3,summary/train_acc/3,summary/val_loss/3,summary/val_acc/3,summary/epoch/4,summary/train_loss/4,summary/train_acc/4,summary/val_loss/4,summary/val_acc/4,summary/epoch/5,summary/train_loss/5,summary/train_acc/5,summary/val_loss/5,summary/val_acc/5,summary/epoch/6,summary/train_loss/6,summary/train_acc/6,summary/val_loss/6,summary/val_acc/6,summary/epoch/7,summary/train_loss/7,summary/train_acc/7,summary/val_loss/7,summary/val_acc/7,summary/epoch/8,summary/train_loss/8,summary/train_acc/8,summary/val_loss/8,summary/val_acc/8,summary/epoch/9,summary/train_loss/9,summary/train_acc/9,summary/val_loss/9,summary/val_acc/9,logdir
2.3548502922058105,0.1734375,1713033383,checkpoint_000009,True,False,10,07f9a_00000,2024-04-13_18-36-24,71.15909457206726,719.9357619285583,82294,31b6d15afa2d,172.28.0.12,719.9357619285583,10,1.0,4.476056878159686,0.1029641185647426,399.37805862426757,0.08125,10,32,0.009355664406287715,"([9500, 6043, 6349, 3808, 1062, 8844, 628, 1198, 4853, 10986, 7476, 8564, 11833, 11617, 7427, 586, 10674, 8419, 7880, 10879, 3315, 5783, 4325, 7082, 7244, 1867, 6344, 7087, 7156, 2173, 8314, 4848, 4365, 4411, 9684, 1078, 8327, 390, 3359, 2802, 9799, 2498, 7301, 3484, 4658, 211, 5700, 1109, 10468, 2501, 7440, 11797, 2135, 9037, 3807, 5706, 1234, 570, 9598, 9920, 8233, 3840, 5468, 1107, 7472, 320, 7480, 1850, 3118, 10757, 4699, 7140, 4093, 5938, 8800, 3347, 1681, 2449, 6253, 5361, 8323, 3529, 10668, 11587, 3727, 4355, 649, 5522, 1083, 8686, 7004, 4351, 8191, 9355, 7011, 6746, 382, 2869, 8047, 6621, 5421, 10787, 10041, 1817, 10151, 3991, 2229, 11489, 10179, 11502, 10466, 3846, 8676, 11359, 5327, 9774, 9762, 5503, 7316, 8105, 10518, 8139, 2931, 10163, 10565, 46, 9844, 4016, 1531, 6729, 462, 4286, 8098, 2275, 2291, 8161, 5363, 2295, 4622, 5509, 2938, 6060, 629, 9923, 9166, 10597, 7816, 1164, 10504, 2328, 10680, 3242, 2969, 10202, 1143, 11866, 2566, 10115, 3627, 7201, 3699, 10848, 3324, 9050, 1888, 422, 2761, 7753, 11761, 500, 7519, 8591, 7441, 5160, 4920, 1781, 6579, 7284, 1983, 3239, 630, 9837, 10672, 11133, 197, 8833, 2621, 4836, 11968, 4345, 4866, 1429, 11140, 8075, 3156, 7455, 8361, 3179, 4841, 5786, 2595, 8367, 7252, 7006, 2093, 11078, 10393, 4251, 9493, 10323, 10606, 3698, 1737, 11757, 9777, 11577, 1853, 7804, 10313, 6610, 4891, 11541, 861, 8643, 10209, 1396, 10461, 10194, 2536, 7240, 10802, 5385, 269, 7768, 11946, 11246, 5008, 156, 5472, 6956, 4999, 3501, 11354, 10299, 7131, 7533, 6544, 6984, 9548, 11924, 9210, 1833, 9752, 668, 8363, 693, 5054, 10913, 2263, 4464, 6179, 3531, 10457, 11445, 5736, 3443, 4368, 11001, 7027, 3647, 364, 3750, 9069, 3581, 8641, 455, 3552, 10257, 11933, 5915, 2329, 3159, 1379, 11648, 8056, 10748, 5919, 8344, 3430, 3781, 4029, 4217, 11955, 6992, 7421, 4292, 4459, 4055, 2870, 5093, 11287, 1307, 5047, 1600, 5467, 6354, 3152, 536, 5773, 5583, 495, 6180, 4890, 6024, 7984, 773, 8442, 2144, 3257, 4472, 6606, 8842, 3550, 7839, 6758, 4206, 4667, 4493, 11005, 5765, 10014, 3632, 5191, 4139, 5749, 8883, 8279, 9550, 1393, 3582, 1347, 8311, 8716, 8777, 9204, 11223, 7855, 11466, 6757, 724, 8072, 8796, 11152, 2528, 11058, 1358, 1566, 10605, 10375, 9769, 7821, 7211, 453, 9730, 1063, 2215, 6305, 8806, 8138, 7872, 7811, 2860, 772, 8695, 3900, 3354, 7262, 7745, 10869, 7288, 9241, 9892, 6641, 1572, 5897, 10734, 377, 1693, 3926, 1965, 9934, 282, 10928, 8616, 8597, 4174, 6844, 11106, 10510, 5462, 8260, 3830, 2740, 5009, 3299, 9362, 11633, 9417, 5116, 7304, 2943, 6505, 79, 10992, 5337, 3086, 2678, 7728, 3467, 9669, 6052, 6010, 227, 6619, 8158, 7678, 6759, 2073, 1447, 977, 2519, 3790, 5908, 5851, 7265, 6630, 198, 2898, 1981, 7334, 6332, 10586, 11091, 5069, 5518, 4180, 2560, 11673, 10905, 2680, 676, 2903, 7016, 11324, 9088, 10397, 3875, 5126, 4004, 10974, 2048, 10294, 6483, 6804, 1423, 8876, 7272, 9264, 7098, 10570, 11090, 5104, 11079, 1886, 11401, 3385, 10584, 2846, 5814, 7539, 5827, 3345, 4235, 5731, 11580, 326, 7907, 9603, 8264, 5983, 3585, 1328, 9587, 7702, 3878, 1250, 8528, 11622, 3794, 1011, 2105, 8863, 6784, 2630, 3797, 579, 1805, 8782, 7933, 8416, 3254, 2564, 64, 10530, 1285, 11958, 3675, 5488, 6310, 5367, 695, 4907, 2060, 11382, 11975, 8762, 11357, 10545, 6790, 1445, 6909, 8435, 6082, 11329, 11266, 3263, 10745, 10495, 10010, 7133, 125, 3618, 2751, 1365, 6534, 8562, 4087, 3132, 4080, 7646, 9893, 11443, 5319, 6767, 4558, 11128, 6533, 4899, 10766, 9205, 4632, 1057, 1147, 1181, 4006, 9246, 8348, 8079, 354, 10709, 4434, 8977, 2059, 11481, 85, 8694, 7319, 1733, 2024, 9787, 2187, 307, 9526, 1807, 7898, 5864, 10614, 1305, 1589, 11293, 6988, 2013, 6003, 3352, 10512, 8882, 2308, 3853, 6172, 1920, 5129, 2049, 7883, 9700, 3980, 5407, 4063, 9409, 1685, 7652, 8255, 1313, 2670, 9569, 6511, 1491, 4031, 5800, 874, 1592, 2005, 9795, 4176, 5519, 11708, 770, 8527, 4153, 7302, 2431, 4367, 2790, 406, 3800, 8202, 4903, 1448, 10777, 6717, 8117, 10354, 4079, 7453, 8900, 2157, 10042, 6975, 9519, 9817, 1108, 8978, 2372, 6107, 3941, 639, 2992, 4677, 567, 7669, 3897, 301, 6643, 11638, 7340, 1679, 9041, 4536, 8884, 1374, 11728, 11327, 3046, 2922, 10638, 6146, 5240, 7536, 6668, 6498, 2667, 3419, 9509, 912, 7779, 727, 3478, 9665, 965, 4361, 2737, 11826, 8111, 6528, 596, 8266, 11857, 1936, 6538, 9024, 5580, 9668, 4690, 7330, 9711, 1134, 10831, 11578, 7714, 9168, 9674, 9187, 11709, 4878, 4207, 10176, 5785, 7595, 2568, 9334, 11536, 3378, 804, 1281, 6515, 1380, 9743, 7663, 4859, 1705, 11387, 9113, 1594, 10820, 2956, 6311, 10866, 5273, 6355, 7174, 3936, 9248, 8376, 6216, 10811, 6259, 4227, 7309, 3923, 2115, 11596, 7737, 3779, 5264, 5935, 2152, 11894, 11703, 2454, 3879, 11806, 6756, 6122, 7477, 8871, 4772, 6336, 518, 3022, 2609, 8307, 2122, 3167, 10562, 7347, 11076, 10297, 3705, 593, 6601, 11347, 3504, 7105, 9857, 5566, 5058, 1038, 800, 10408, 2404, 11915, 2767, 1641, 3327, 5781, 9046, 1294, 11107, 681, 6779, 7346, 10025, 5159, 939, 2794, 6116, 1113, 4736, 90, 1439, 6524, 6687, 4298, 188, 11046, 7179, 1028, 11215, 7904, 4869, 2325, 10872, 5007, 5579, 8845, 1926, 5343, 2874, 3386, 7642, 5578, 6867, 9644, 2140, 10084, 1578, 531, 3992, 6624, 2075, 6438, 10033, 1911, 10284, 9329, 3578, 11510, 10689, 3773, 1583, 8149, 8223, 10479, 4616, 11206, 3541, 7828, 11784, 9030, 2960, 5315, 2827, 3718, 5822, 10135, 4685, 657, 2632, 6039, 7910, 11254, 5261, 8886, 5491, 7250, 1009, 7668, 6680, 11901, 286, 245, 8924, 10204, 9952, 2798, 2102, 2027, 11590, 6042, 8783, 445, 7101, 6849, 5081, 2834, 7482, 1987, 9153, 10567, 3112, 9483, 115, 5890, 8579, 9930, 8174, 9860, 11119, 11637, 4657, 7525, 5880, 10485, 9681, 2732, 2567, 8109, 3915, 4269, 6130, 249, 11521, 7757, 4750, 2137, 11245, 6154, 5145, 8867, 6234, 4924, 7710, 9142, 3946, 5641, 942, 4933, 8103, 888, 4591, 4692, 11118, 7459, 7470, 644, 4043, 8309, 5433, 8537, 7496, 7866, 6470, 8710, 1411, 9884, 509, 4664, 7854, 7717, 1495, 3844, 4196, 10566, 10335, 5041, 3307, 8620, 5387, 155, 135, 10401, 5648, 9956, 8387, 9105, 10477, 173, 11815, 5674, 5019, 10908, 4353, 5187, 4952, 337, 7315, 2715, 3134, 10681, 2109, 7732, 367, 9223, 11793, 8998, 700, 5103, 3248, 10754, 5769, 183, 4290, 4760, 2189, 799, 2588, 11422, 782, 1130, 5960, 5414, 9757, 7384, 9444, 3736, 6147, 8703, 4450, 3894, 950, 11428, 5371, 7318, 4300, 2935, 9741, 1186, 273, 10942, 3030, 10421, 5869, 2584, 3428, 3102, 10262, 2123, 5193, 179, 526, 10934, 4219, 7277, 9031, 510, 8292, 8201, 169, 9518, 3909, 1865, 3173, 2710, 5276, 7249, 9461, 2252, 255, 571, 5966, 8133, 8502, 6900, 4718, 5306, 6072, 2623, 8351, 1465, 5158, 3474, 1517, 9457, 1610, 2339, 3358, 2446, 1506, 2288, 887, 4186, 3176, 1187, 8532, 10362, 9325, 8786, 11649, 6557, 8628, 1769, 11683, 987, 3366, 9401, 6965, 6616, 4827, 5961, 4985, 7458, 11299, 6647, 8154, 7885, 5813, 10827, 8167, 10446, 4714, 5027, 1972, 7788, 11849, 1634, 3630, 2434, 10285, 6614, 948, 118, 2168, 771, 8684, 8705, 10377, 4555, 9310, 3540, 11369, 6032, 11068, 9583, 243, 9988, 860, 8956, 52, 11711, 2468, 11364, 5302, 11661, 9330, 6953, 9139, 8647, 10066, 1345, 8322, 6350, 3457, 11031, 4643, 8045, 5858, 9895, 8244, 8675, 10552, 3839, 9300, 813, 1858, 1455, 6411, 7548, 4719, 679, 4840, 5782, 8954, 3560, 9561, 4030, 11904, 6400, 6926, 4613, 7771, 2625, 7962, 10142, 10523, 4565, 2096, 11747, 2198, 7432, 11724, 2074, 9255, 6198, 266, 8183, 5426, 11543, 1945, 6049, 5913, 10211, 8505, 7153, 8063, 5569, 11280, 7198, 8942, 11748, 2266, 7181, 831, 2064, 9601, 3679, 3497, 7583, 5321, 4597, 6124, 5680, 6987, 854, 9189, 5317, 3043, 5584, 7144, 8171, 10503, 3777, 9354, 5395, 11316, 1268, 1487, 3237, 10137, 4585, 9532, 4672, 11258, 10580, 1360, 876, 3650, 7511, 9477, 991, 2385, 6374, 8733, 9369, 8508, 4593, 1742, 9921, 11697, 3082, 11346, 8778, 1172, 1194, 10405, 9805, 8013, 3121, 4226, 6331, 7251, 6530, 1222, 3346, 2209, 5040, 465, 7059, 10239, 5374, 5604, 2160, 10803, 1157], [9568, 3847, 6363, 7840, 9821, 3491, 2411, 6213, 3571, 7535, 1518, 4573, 9697, 7557, 3672, 7486, 5758, 1955, 8758, 2369, 2742, 2927, 11565, 7648, 220, 2615, 10695, 3924, 6196, 9108, 573, 3073, 10534, 7762, 10971, 8816, 11050, 7483, 2538, 10155, 6383, 7038, 2310, 5386, 5064, 1102, 5299, 4249, 28, 8396, 461, 898, 6642, 10513, 11964, 7743, 2113, 11067, 1537, 11681, 317, 10550, 5521, 6260, 3464, 9162, 8395, 8984, 10196, 7643, 9076, 5092, 11753, 1910, 2796, 6065, 8433, 1426, 6792, 1700, 5944, 5424, 3251, 9974, 10781, 2322, 459, 6732, 7378, 2720, 4675, 7053, 859, 262, 5513, 10244, 1382, 5771, 7345, 8790, 696, 9061, 9605, 2337, 4394, 2683, 8981, 11180, 2492, 10166, 6249, 3351, 2153, 10326, 6475, 1618, 7570, 4980, 11779, 11993, 8246, 4533, 7956, 5647, 184, 7542, 723, 1845, 10305, 4957, 9531, 11604, 401, 9728, 5847, 4213, 9364, 3282, 671, 5798, 10492, 9810, 44, 8700, 6749, 2916, 2403, 7572, 4370, 6209, 6290, 9827, 11080, 2890, 4293, 463, 11876, 1224, 11175, 6195, 9171, 3091, 6097, 7395, 1561, 1591, 6753, 8835, 10896, 10664, 10859, 3306, 7968, 1260, 6202, 8734, 11205, 4452, 2250, 9073, 2797, 4810, 131, 7022, 5489, 4277, 6760, 2755, 904, 718, 11959, 10629, 5548, 5552, 11892, 9057, 6615, 7142, 1145, 3720, 10544, 10817, 6487, 9486, 673, 9534, 5746, 9466, 5400, 9540, 11949, 8539, 7088, 5049, 7210, 2445, 4413, 9604, 1536, 4149, 4789, 7971, 3149, 9020, 8501, 11274, 8709, 6132, 8949, 8, 4769, 8474, 7350, 10945, 10127, 7335, 7659, 3070, 2987, 3285, 10245, 7408, 8125, 9281, 8803, 7258, 3005, 4173, 3637, 4774, 5142, 5333, 4687, 4529, 11202, 3260, 1748, 6231, 5101, 7461, 3546, 6241, 1968, 9026, 10810, 1148, 4887, 6009, 11170, 5982, 3140, 7342, 4833, 925, 4307, 7995, 4060, 5921, 5328, 6074, 9520, 8513, 8689, 4160, 60, 5112, 8297, 9405, 5536, 9155, 5943, 4790, 6423, 11064, 2648, 3739, 7701, 1215, 6813, 890, 3716, 10651, 8175, 6161, 3702, 7106, 4011, 9345, 4525, 3814, 9903, 10806, 7454, 4421, 7393, 493, 2529, 10197, 2366, 5524, 3090, 3256, 7541, 652, 3107, 717, 2552, 8986, 11850, 8714, 6485, 4513, 2517, 6371, 7044, 10065, 8485, 3643, 678, 3860, 11236, 10726, 1388, 10292, 10706, 2409, 5631, 2484, 6843, 9234, 6208, 11796, 10070, 3611, 6640, 3042, 9591, 2821, 2084, 1869, 6333, 6863, 1068, 3607, 11607, 9172, 530, 11074, 9983, 11840, 1105, 3436, 8160, 6967, 9150, 4548, 7515, 6197, 7317, 8164, 450, 1719, 1746, 89, 8679, 8693, 4628, 4849, 8915, 6224, 6903, 11677, 2236, 5452, 350, 6463, 10624, 8987, 209, 3859, 3965, 992, 9958, 1170, 8475, 2875, 3226, 6730, 5958, 8789, 355, 5932, 11650, 11147, 2841, 6716, 3656, 3266, 11011, 10049, 411, 4915, 10234, 8841, 11595, 4500, 8893, 10858, 10270, 1329, 1889, 10279, 4485, 7214, 2241, 1341, 9850, 2343, 5016, 9579, 10437, 2771, 2696, 9638, 1966, 5268, 11044, 5547, 10635, 9928, 3760, 3259, 8666, 200, 4862, 7764, 926, 8936, 10649, 7982, 7725, 976, 3978, 7850, 4073, 8551, 6569, 3752, 6452, 6667, 515, 7568, 9881, 9633, 6497, 1070, 7270, 2200, 10636, 5834, 4417, 3466, 7118, 4532, 7843, 9573, 11156, 1097, 8249, 287, 10677, 11706, 1243, 6583, 7386, 9556, 6864, 9424, 6865, 3402, 665, 8717, 1010, 10139, 3583, 10963, 8853, 8976, 2836, 626, 4893, 2297, 7339, 1024, 42, 554, 10529, 3255, 8934, 6163, 1584, 3975, 5646, 1371, 9438, 3937, 1167, 6676, 5121, 1450, 10501, 1435, 2037, 7172, 1235, 2665, 6851, 8131, 636, 8615, 10077, 10327, 5294, 613, 9721, 4922, 10823, 12003, 2917, 5642, 7903, 2390, 1997, 1165, 8310, 3225, 1879, 4693, 6548, 8379, 5755, 8341, 1297, 11342, 2394, 1463, 1846, 7751, 2170, 9653, 5236, 10298, 1225, 9912, 8931, 7501, 6479, 1692, 2842, 11608, 5282, 557, 4605, 2092, 1951, 9772, 1228, 9432, 6901, 11403, 9268, 1585, 6994, 6388, 8134, 9596, 3059, 10795, 4631, 6848, 5453, 5941, 7954, 2709, 11377, 3943, 3426, 7491, 11448, 8490, 442, 11977, 2572, 1669, 11269, 7380, 8742, 5902, 4077, 3920, 990, 2892, 6950, 1481, 9849, 6251, 7630, 11734, 6458, 9322, 7530, 11137, 1544, 7610, 5553, 5554, 1472, 2565, 7963, 5708])",2.0,2.597871134920818,0.14118564742589704,2.4959876775741576,0.1296875,3.0,2.408451760687479,0.15132605304212168,2.4640876173973085,0.1625,4.0,2.364418023970069,0.16536661466458658,2.2902310848236085,0.175,5.0,2.234209144987711,0.1794071762870515,2.2918198466300965,0.203125,6.0,2.1906824228240223,0.22074882995319814,2.1383101880550384,0.2234375,7.0,2.1273627223038094,0.26365054602184085,2.1449621498584746,0.2546875,8.0,2.10567816001613,0.265990639625585,2.139287668466568,0.221875,9.0,2.0496244721296355,0.26053042121684866,2.152998238801956,0.215625,10.0,2.118756355308905,0.28081123244929795,2.3548502922058105,0.1734375,07f9a_00000
