loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,summary/epoch/0,summary/train_loss/0,summary/train_acc/0,summary/val_loss/0,summary/val_acc/0,config/train_loop_config/epochs,config/train_loop_config/batch_size,config/train_loop_config/lr,config/train_loop_config/train_test_idx,summary/epoch/1,summary/train_loss/1,summary/train_acc/1,summary/val_loss/1,summary/val_acc/1,summary/epoch/2,summary/train_loss/2,summary/train_acc/2,summary/val_loss/2,summary/val_acc/2,summary/epoch/3,summary/train_loss/3,summary/train_acc/3,summary/val_loss/3,summary/val_acc/3,summary/epoch/4,summary/train_loss/4,summary/train_acc/4,summary/val_loss/4,summary/val_acc/4,summary/epoch/5,summary/train_loss/5,summary/train_acc/5,summary/val_loss/5,summary/val_acc/5,summary/epoch/6,summary/train_loss/6,summary/train_acc/6,summary/val_loss/6,summary/val_acc/6,summary/epoch/7,summary/train_loss/7,summary/train_acc/7,summary/val_loss/7,summary/val_acc/7,summary/epoch/8,summary/train_loss/8,summary/train_acc/8,summary/val_loss/8,summary/val_acc/8,summary/epoch/9,summary/train_loss/9,summary/train_acc/9,summary/val_loss/9,summary/val_acc/9,summary/epoch/10,summary/train_loss/10,summary/train_acc/10,summary/val_loss/10,summary/val_acc/10,summary/epoch/11,summary/train_loss/11,summary/train_acc/11,summary/val_loss/11,summary/val_acc/11,summary/epoch/12,summary/train_loss/12,summary/train_acc/12,summary/val_loss/12,summary/val_acc/12,summary/epoch/13,summary/train_loss/13,summary/train_acc/13,summary/val_loss/13,summary/val_acc/13,summary/epoch/14,summary/train_loss/14,summary/train_acc/14,summary/val_loss/14,summary/val_acc/14,summary/epoch/15,summary/train_loss/15,summary/train_acc/15,summary/val_loss/15,summary/val_acc/15,summary/epoch/16,summary/train_loss/16,summary/train_acc/16,summary/val_loss/16,summary/val_acc/16,summary/epoch/17,summary/train_loss/17,summary/train_acc/17,summary/val_loss/17,summary/val_acc/17,summary/epoch/18,summary/train_loss/18,summary/train_acc/18,summary/val_loss/18,summary/val_acc/18,summary/epoch/19,summary/train_loss/19,summary/train_acc/19,summary/val_loss/19,summary/val_acc/19,logdir
3.018638077236357,0.3088923556942278,1713026459,checkpoint_000019,True,False,20,340bf_00000,2024-04-13_16-41-00,70.10230684280396,1452.3819422721863,49797,31b6d15afa2d,172.28.0.12,1452.3819422721863,20,1.0,2.57411037421808,0.16315378610460576,3.697384754816691,0.17160686427457097,20,32,0.00045754768575533835,"([6349, 9568, 3808, 1062, 3847, 6363, 7840, 628, 9821, 1198, 10986, 8564, 3491, 586, 2411, 10674, 6213, 3571, 10879, 3315, 5783, 7535, 4325, 1867, 6344, 1518, 7087, 7156, 2173, 4573, 9697, 4365, 7557, 390, 3359, 9799, 2498, 3672, 7486, 7301, 5758, 211, 5700, 1955, 1109, 2501, 7440, 5706, 8758, 2369, 2742, 7472, 7480, 2927, 11565, 7648, 220, 2615, 10695, 4699, 7140, 4093, 8800, 1681, 6253, 5361, 8323, 3529, 3924, 11587, 3727, 6196, 9108, 5522, 573, 3073, 10534, 8686, 7762, 10971, 7004, 8191, 6746, 8816, 11050, 7483, 5421, 2538, 10787, 10041, 11489, 10179, 10155, 6383, 11502, 7038, 9774, 9762, 5503, 7316, 8105, 10518, 2310, 5386, 2931, 5064, 10163, 1102, 5299, 46, 4249, 28, 8396, 462, 461, 898, 2291, 6642, 5363, 2295, 10513, 4622, 11964, 7743, 2938, 2113, 11067, 1537, 6060, 9923, 11681, 317, 10550, 5521, 6260, 10504, 2328, 3242, 3464, 9162, 8395, 10115, 8984, 7201, 10196, 7643, 3699, 9076, 5092, 1888, 422, 11753, 1910, 2796, 6065, 8433, 1426, 6792, 7519, 8591, 1700, 5944, 7441, 5160, 5424, 4920, 3251, 1781, 9974, 7284, 1983, 10781, 630, 9837, 2322, 459, 6732, 10672, 11133, 197, 7378, 8833, 2720, 4675, 7053, 859, 4836, 4345, 262, 5513, 1429, 10244, 1382, 3156, 7455, 5771, 4841, 5786, 7345, 8790, 2595, 8367, 2093, 696, 9061, 11078, 9493, 10323, 9605, 2337, 4394, 3698, 11577, 2683, 8981, 11180, 10313, 6610, 2492, 10166, 11541, 6249, 861, 8643, 1396, 10194, 3351, 2153, 7240, 10802, 10326, 6475, 1618, 5385, 7570, 5472, 6956, 3501, 4980, 11779, 7533, 11993, 8246, 9548, 4533, 5054, 7956, 5647, 184, 2263, 4464, 6179, 3531, 10457, 3443, 7542, 4368, 11001, 723, 1845, 7027, 10305, 4957, 9531, 9069, 11604, 401, 9728, 455, 3552, 10257, 5847, 4213, 9364, 3282, 5915, 3159, 1379, 671, 10748, 5919, 5798, 10492, 9810, 44, 6992, 8700, 4292, 6749, 2870, 5093, 3152, 2916, 536, 5773, 2403, 7572, 495, 4370, 6024, 773, 6209, 2144, 6290, 3257, 9827, 11080, 2890, 8842, 3550, 4293, 463, 4667, 5765, 11876, 1224, 5191, 4139, 5749, 8883, 11175, 6195, 8311, 8716, 9171, 3091, 9204, 11223, 6097, 6757, 7395, 8072, 8796, 1561, 11152, 2528, 1591, 6753, 8835, 10896, 10664, 10859, 1566, 3306, 7968, 1260, 6202, 8734, 11205, 7211, 453, 6305, 8806, 4452, 8138, 2250, 7872, 2860, 9073, 8695, 3354, 7262, 10869, 2797, 4810, 131, 9892, 6641, 7022, 1572, 5489, 5897, 377, 1965, 9934, 4277, 6760, 2755, 904, 6844, 718, 11959, 10629, 5548, 5462, 8260, 2740, 5009, 5552, 3299, 11892, 9362, 9057, 5116, 6615, 79, 7142, 10992, 2678, 7728, 1145, 9669, 6052, 3720, 6010, 10544, 227, 10817, 7678, 2073, 1447, 6487, 977, 3790, 9486, 673, 5908, 5851, 9534, 7265, 6630, 198, 5746, 9466, 6332, 5400, 9540, 10586, 2560, 11673, 11949, 676, 8539, 7088, 3875, 5049, 7210, 2048, 6483, 2445, 4413, 9604, 9264, 10570, 5104, 11079, 1536, 4149, 4789, 7971, 3149, 1886, 11401, 3385, 10584, 9020, 5814, 8501, 7539, 11274, 8709, 4235, 5731, 11580, 326, 7907, 8264, 5983, 6132, 3585, 1328, 9587, 7702, 1250, 11622, 8949, 3794, 1011, 2105, 8, 4769, 2630, 8474, 7350, 10945, 8416, 3254, 64, 1285, 11958, 3675, 5488, 6310, 10127, 7335, 4907, 7659, 3070, 2987, 3285, 10245, 7408, 11975, 8762, 10545, 6790, 1445, 6909, 8125, 9281, 8803, 7258, 11329, 3005, 4173, 11266, 3637, 4774, 5142, 5333, 4687, 4529, 125, 2751, 6534, 11202, 3260, 8562, 4087, 1748, 4080, 6231, 9893, 5101, 7461, 11443, 5319, 3546, 6241, 4899, 10766, 1968, 9026, 10810, 1148, 4887, 1057, 6009, 11170, 5982, 3140, 7342, 1181, 4006, 4833, 8079, 925, 10709, 4434, 4307, 2059, 11481, 1733, 2024, 7995, 4060, 2187, 307, 9526, 5921, 5328, 10614, 1305, 11293, 2013, 6074, 8882, 2308, 9520, 8513, 6172, 8689, 4160, 60, 1920, 5129, 5112, 2049, 9700, 8297, 3980, 5407, 9405, 7652, 5536, 1313, 2670, 9569, 6511, 9155, 5943, 4790, 6423, 1592, 2005, 11064, 2648, 3739, 11708, 7701, 1215, 6813, 8527, 4153, 2431, 890, 4367, 3716, 2790, 10651, 8175, 6161, 1448, 6717, 8117, 4079, 3702, 7453, 8900, 7106, 4011, 9345, 4525, 10042, 3814, 9903, 10806, 9519, 9817, 7454, 4421, 7393, 2992, 567, 493, 2529, 3897, 11638, 1679, 9041, 8884, 1374, 10197, 11728, 2366, 5524, 2922, 6146, 5240, 7536, 3090, 2667, 3256, 7541, 3419, 652, 9509, 912, 3107, 717, 9665, 965, 2552, 8986, 4361, 11826, 11850, 8714, 596, 6485, 4513, 6538, 9024, 9668, 7330, 2517, 1134, 6371, 7044, 10065, 7714, 8485, 9168, 9674, 3643, 678, 3860, 11236, 9187, 10726, 1388, 11709, 4878, 10292, 4207, 10706, 10176, 5785, 7595, 2568, 2409, 5631, 2484, 804, 1281, 6843, 9234, 6515, 9743, 6208, 11796, 11387, 10820, 10070, 3611, 10866, 5273, 6640, 6216, 6259, 3042, 9591, 7309, 3923, 2821, 2084, 1869, 6333, 3779, 2152, 6863, 1068, 11894, 3607, 11703, 2454, 11607, 9172, 11806, 530, 11074, 6122, 9983, 11840, 518, 3022, 1105, 3436, 2122, 8160, 7347, 11076, 6967, 593, 6601, 3504, 7105, 9150, 5058, 1038, 4548, 7515, 10408, 2767, 5781, 6197, 9046, 1294, 10025, 7317, 939, 2794, 1113, 8164, 90, 450, 1719, 4869, 2325, 10872, 1746, 5007, 89, 5579, 5343, 8679, 3386, 8693, 4628, 6867, 4849, 8915, 10084, 1578, 3992, 6624, 6224, 2075, 6903, 11677, 2236, 5452, 350, 6463, 10284, 10624, 8987, 3578, 11510, 209, 3859, 3965, 992, 10689, 3773, 9958, 8149, 8223, 4616, 1170, 3541, 8475, 2875, 11784, 5315, 3226, 2827, 5822, 6730, 5958, 8789, 355, 4685, 657, 11254, 5932, 11650, 5491, 1009, 11147, 11901, 286, 9952, 2841, 6716, 2798, 2102, 2027, 11590, 8783, 3656, 3266, 445, 11011, 7101, 7482, 10049, 411, 4915, 10234, 8841, 9483, 115, 8579, 8174, 9860, 11119, 11595, 4500, 4657, 7525, 5880, 8893, 10858, 9681, 10270, 2732, 8109, 4269, 6130, 1329, 1889, 249, 10279, 4485, 2137, 7214, 5145, 8867, 6234, 4924, 2241, 1341, 9142, 9850, 5641, 942, 2343, 5016, 8103, 9579, 10437, 2771, 7459, 2696, 9638, 1966, 644, 5268, 5433, 8537, 7496, 11044, 5547, 6470, 10635, 1411, 9884, 9928, 4664, 3760, 7854, 3259, 7717, 1495, 4196, 10566, 8666, 200, 5041, 8620, 4862, 155, 7764, 926, 8936, 10649, 7982, 9956, 7725, 976, 3978, 8387, 9105, 7850, 173, 11815, 5674, 4073, 4353, 8551, 6569, 3752, 6452, 6667, 337, 7315, 3134, 10681, 515, 7568, 9881, 11793, 8998, 9633, 6497, 10754, 1070, 4290, 2588, 7270, 2200, 11422, 10636, 5960, 5834, 5414, 7384, 4417, 3466, 6147, 7118, 8703, 4532, 4450, 3894, 7843, 11428, 9573, 11156, 5371, 7318, 4300, 2935, 1097, 8249, 1186, 287, 273, 10677, 10942, 11706, 10421, 2584, 1243, 6583, 7386, 9556, 6864, 5193, 4219, 9424, 9031, 510, 8292, 6865, 8201, 9518, 3402, 665, 8717, 1010, 10139, 9461, 3583, 10963, 8853, 8976, 8133, 2836, 8502, 626, 5306, 2623, 4893, 2297, 7339, 1517, 9457, 1024, 3358, 1506, 42, 554, 2288, 4186, 3176, 10529, 10362, 9325, 3255, 8934, 6163, 1584, 6557, 11683, 3975, 5646, 1371, 9438, 3937, 1167, 6676, 5121, 1450, 3366, 10501, 9401, 1435, 2037, 4827, 7172, 1235, 11299, 2665, 6851, 8131, 6647, 636, 8615, 10077, 7885, 8167, 10446, 10327, 5027, 5294, 7788, 613, 11849, 1634, 9721, 4922, 10823, 3630, 2434, 10285, 6614, 12003, 2917, 948, 5642, 7903, 2390, 1997, 1165, 8310, 118, 3225, 8705, 1879, 4555, 4693, 3540, 6548, 11369, 8379, 5755, 9583, 8341, 52, 11711, 1297, 11342, 2394, 1463, 9330, 1846, 7751, 2170, 9653, 8647, 5236, 10298, 1225, 8322, 9912, 3457, 11031, 8931, 5858, 9895, 7501, 6479, 1692, 2842, 11608, 5282, 557, 10552, 3839, 9300, 4605, 1455, 6411, 7548, 2092, 4719, 1951, 5782, 8954, 9772, 1228, 9432, 3560, 4030, 11904, 6901, 6926, 4613, 7771, 7962, 10523, 11403, 4565, 2096, 9268, 1585, 6994, 6388, 7432, 11724, 2074, 9255, 6198, 8183, 8134, 9596, 3059, 5913, 10211, 7153, 10795, 8063, 4631, 6848, 5453, 5941, 7954, 7198, 2709, 8942, 11377, 11748, 7181, 3943, 2064, 3426, 7491, 5321, 11448, 8490, 854, 442, 11977, 2572, 5584, 7144, 1669, 8171, 11269, 7380, 8742, 5902, 1268, 4077, 3920, 3237, 4585, 990, 2892, 4672, 11258, 10580, 876, 3650, 6950, 1481, 7511, 991, 2385, 9849, 6374, 4593, 6251, 7630, 11734, 9921, 6458, 3082, 9322, 8778, 1172, 1194, 7251, 7530, 6530, 1222, 3346, 11137, 1544, 5374, 7610, 5553, 5604, 5554, 1472, 2565, 10803, 7963, 5708], [9500, 6043, 8844, 4853, 7476, 11833, 11617, 7427, 8419, 7880, 7082, 7244, 8314, 4848, 4411, 9684, 1078, 8327, 2802, 3484, 4658, 10468, 11797, 2135, 9037, 3807, 1234, 570, 9598, 9920, 8233, 3840, 5468, 1107, 320, 1850, 3118, 10757, 5938, 3347, 2449, 10668, 4355, 649, 1083, 4351, 9355, 7011, 382, 2869, 8047, 6621, 1817, 10151, 3991, 2229, 10466, 3846, 8676, 11359, 5327, 8139, 10565, 9844, 4016, 1531, 6729, 4286, 8098, 2275, 8161, 5509, 629, 9166, 10597, 7816, 1164, 10680, 2969, 10202, 1143, 11866, 2566, 3627, 10848, 3324, 9050, 2761, 7753, 11761, 500, 6579, 3239, 2621, 11968, 4866, 11140, 8075, 8361, 3179, 7252, 7006, 10393, 4251, 10606, 1737, 11757, 9777, 1853, 7804, 4891, 10209, 10461, 2536, 269, 7768, 11946, 11246, 5008, 156, 4999, 11354, 10299, 7131, 6544, 6984, 11924, 9210, 1833, 9752, 668, 8363, 693, 10913, 11445, 5736, 3647, 364, 3750, 3581, 8641, 11933, 2329, 11648, 8056, 8344, 3430, 3781, 4029, 4217, 11955, 7421, 4459, 4055, 11287, 1307, 5047, 1600, 5467, 6354, 5583, 6180, 4890, 7984, 8442, 4472, 6606, 7839, 6758, 4206, 4493, 11005, 10014, 3632, 8279, 9550, 1393, 3582, 1347, 8777, 7855, 11466, 724, 11058, 1358, 10605, 10375, 9769, 7821, 9730, 1063, 2215, 7811, 772, 3900, 7745, 7288, 9241, 10734, 1693, 3926, 282, 10928, 8616, 8597, 4174, 11106, 10510, 3830, 11633, 9417, 7304, 2943, 6505, 5337, 3086, 3467, 6619, 8158, 6759, 2519, 2898, 1981, 7334, 11091, 5069, 5518, 4180, 10905, 2680, 2903, 7016, 11324, 9088, 10397, 5126, 4004, 10974, 10294, 6804, 1423, 8876, 7272, 7098, 11090, 2846, 5827, 3345, 9603, 3878, 8528, 8863, 6784, 3797, 579, 1805, 8782, 7933, 2564, 10530, 5367, 695, 2060, 11382, 11357, 8435, 6082, 3263, 10745, 10495, 10010, 7133, 3618, 1365, 3132, 7646, 6767, 4558, 11128, 6533, 9205, 4632, 1147, 9246, 8348, 354, 8977, 85, 8694, 7319, 9787, 1807, 7898, 5864, 1589, 6988, 6003, 3352, 10512, 3853, 7883, 4063, 9409, 1685, 8255, 1491, 4031, 5800, 874, 9795, 4176, 5519, 770, 7302, 406, 3800, 8202, 4903, 10777, 10354, 2157, 6975, 1108, 8978, 2372, 6107, 3941, 639, 4677, 7669, 301, 6643, 7340, 4536, 11327, 3046, 10638, 6668, 6498, 7779, 727, 3478, 2737, 8111, 6528, 8266, 11857, 1936, 5580, 4690, 9711, 10831, 11578, 9334, 11536, 3378, 1380, 7663, 4859, 1705, 9113, 1594, 2956, 6311, 6355, 7174, 3936, 9248, 8376, 10811, 4227, 2115, 11596, 7737, 5264, 5935, 3879, 6756, 7477, 8871, 4772, 6336, 2609, 8307, 3167, 10562, 10297, 3705, 11347, 9857, 5566, 800, 2404, 11915, 1641, 3327, 11107, 681, 6779, 7346, 5159, 6116, 4736, 1439, 6524, 6687, 4298, 188, 11046, 7179, 1028, 11215, 7904, 8845, 1926, 2874, 7642, 5578, 9644, 2140, 531, 6438, 10033, 1911, 9329, 1583, 10479, 11206, 7828, 9030, 2960, 3718, 10135, 2632, 6039, 7910, 5261, 8886, 7250, 7668, 6680, 245, 8924, 10204, 6042, 6849, 5081, 2834, 1987, 9153, 10567, 3112, 5890, 9930, 11637, 10485, 2567, 3915, 11521, 7757, 4750, 11245, 6154, 7710, 3946, 4933, 888, 4591, 4692, 11118, 7470, 4043, 8309, 7866, 8710, 509, 3844, 10335, 3307, 5387, 135, 10401, 5648, 10477, 5019, 10908, 5187, 4952, 2715, 2109, 7732, 367, 9223, 700, 5103, 3248, 5769, 183, 4760, 2189, 799, 782, 1130, 9757, 9444, 3736, 950, 9741, 3030, 5869, 3428, 3102, 10262, 2123, 179, 526, 10934, 7277, 169, 3909, 1865, 3173, 2710, 5276, 7249, 2252, 255, 571, 5966, 6900, 4718, 6072, 8351, 1465, 5158, 3474, 1610, 2339, 2446, 887, 1187, 8532, 8786, 11649, 8628, 1769, 987, 6965, 6616, 5961, 4985, 7458, 8154, 5813, 10827, 4714, 1972, 2168, 771, 8684, 10377, 9310, 6032, 11068, 243, 9988, 860, 8956, 2468, 11364, 5302, 11661, 6953, 9139, 10066, 1345, 6350, 4643, 8045, 8244, 8675, 813, 1858, 679, 4840, 9561, 6400, 2625, 10142, 11747, 2198, 266, 5426, 11543, 1945, 6049, 8505, 5569, 11280, 2266, 831, 9601, 3679, 3497, 7583, 4597, 6124, 5680, 6987, 9189, 5317, 3043, 10503, 3777, 9354, 5395, 11316, 1487, 10137, 9532, 1360, 9477, 8733, 9369, 8508, 1742, 11697, 11346, 10405, 9805, 8013, 3121, 4226, 6331, 2209, 5040, 465, 7059, 10239, 2160, 1157])",2.0,2.3158916525724456,0.23106947697111632,2.2484721683320545,0.26833073322932915,3.0,2.074839667576115,0.28805620608899296,2.426781035604931,0.2667706708268331,4.0,2.039427896825279,0.31772053083528495,2.042369382722037,0.33229329173166927,5.0,1.8767224782850684,0.3598750975800156,2.029079488345555,0.31357254290171604,6.0,1.8827072469199575,0.38563622170179546,2.0983254114786782,0.31513260530421217,7.0,1.8280618975802165,0.3590944574551132,2.0896441425595964,0.2823712948517941,8.0,1.8325847125634915,0.3739266198282592,1.9645561263674782,0.3166926677067083,9.0,1.7040791395233899,0.42857142857142855,2.196128635179429,0.32293291731669266,10.0,1.5806339717492826,0.4597970335675254,1.9918779219899858,0.3244929797191888,11.0,1.4855596146932462,0.492583918813427,2.179337887536912,0.3291731669266771,12.0,1.4166650684868418,0.5120999219359875,1.9616566612606956,0.3666146645865835,13.0,1.3045849872798454,0.5612802498048399,2.9801010461080644,0.29797191887675506,14.0,1.3154181111149672,0.5675253708040593,2.4344439449764432,0.31981279251170047,15.0,1.163209700002903,0.5971896955503513,2.3421434050514582,0.31045241809672386,16.0,1.1562693569718339,0.6362217017954723,2.2271093924840293,0.37753510140405616,17.0,0.9624023132207917,0.682279469164715,2.7180305889674594,0.34009360374414976,18.0,0.8491327130213017,0.7096018735362998,2.8157314502057575,0.35725429017160687,19.0,0.8570095896720886,0.7072599531615925,3.2381206523804438,0.3042121684867395,20.0,0.8737428108366524,0.7166276346604216,3.018638077236357,0.3088923556942278,340bf_00000
