loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,summary/epoch/0,summary/train_loss/0,summary/train_acc/0,summary/val_loss/0,summary/val_acc/0,config/train_loop_config/epochs,config/train_loop_config/batch_size,config/train_loop_config/lr,config/train_loop_config/train_test_idx,summary/epoch/1,summary/train_loss/1,summary/train_acc/1,summary/val_loss/1,summary/val_acc/1,summary/epoch/2,summary/train_loss/2,summary/train_acc/2,summary/val_loss/2,summary/val_acc/2,summary/epoch/3,summary/train_loss/3,summary/train_acc/3,summary/val_loss/3,summary/val_acc/3,summary/epoch/4,summary/train_loss/4,summary/train_acc/4,summary/val_loss/4,summary/val_acc/4,logdir
5.989429929039695,0.16380655226209048,1713039608,checkpoint_000004,True,False,5,4743a_00000,2024-04-13_20-20-09,77.8072714805603,397.43579363822937,111213,31b6d15afa2d,172.28.0.12,397.43579363822937,5,1.0,3.1717525209699358,0.1451990632318501,292.4578163840554,0.08892355694227769,5,64,0.0017747376372792994,"([9568, 3808, 1062, 6363, 7840, 11671, 628, 9821, 1198, 10986, 8564, 3491, 10674, 6213, 3571, 8419, 7880, 10879, 1770, 4325, 631, 8168, 1867, 6344, 1518, 7087, 4354, 8314, 4109, 1216, 9697, 4411, 9684, 7557, 390, 2802, 9799, 3672, 7486, 7301, 5758, 211, 5700, 2501, 7440, 11797, 2135, 9037, 5706, 9598, 8233, 5468, 7472, 7480, 2927, 1850, 11056, 7648, 8561, 2615, 4699, 5938, 3347, 2449, 6253, 5361, 5996, 2028, 4355, 5522, 1083, 10534, 10577, 7004, 4351, 11035, 6746, 382, 10231, 11050, 6621, 9143, 5421, 10787, 10041, 7964, 8979, 3991, 2229, 11489, 2481, 10155, 6383, 11502, 7278, 8676, 9774, 5503, 10518, 2974, 8139, 3189, 5064, 5299, 4983, 9844, 8282, 9833, 6729, 8525, 462, 898, 2275, 5509, 11964, 7743, 8456, 2113, 11067, 796, 629, 5262, 50, 9166, 3434, 317, 5521, 10504, 10680, 3242, 2969, 8395, 2566, 10115, 8984, 3627, 9076, 10848, 5092, 9050, 422, 11753, 6065, 8433, 1342, 5944, 5424, 3251, 1781, 4317, 9974, 1983, 6246, 10781, 630, 2142, 9837, 2322, 6732, 10672, 3268, 11133, 197, 1722, 8833, 2720, 4675, 11417, 7053, 4836, 11968, 4866, 262, 1429, 8075, 7455, 8361, 5771, 3179, 1595, 4841, 7060, 7006, 341, 9907, 667, 5809, 11078, 10393, 8496, 2386, 4108, 9493, 10323, 10606, 9605, 6993, 2337, 4394, 3698, 8394, 9337, 6778, 1737, 11577, 10454, 8981, 7804, 10313, 2530, 4891, 11541, 861, 8643, 10209, 1396, 10461, 10194, 9164, 2536, 3351, 8755, 6475, 269, 7768, 7570, 569, 11246, 2087, 705, 5472, 4999, 11779, 6544, 139, 6984, 668, 4542, 8363, 4533, 10913, 7956, 6377, 3531, 5736, 3443, 3283, 4368, 11001, 7027, 10305, 4957, 8230, 9531, 3750, 11256, 9728, 455, 11933, 4213, 3282, 5915, 3159, 1379, 671, 11648, 10748, 5919, 8344, 3430, 6185, 9810, 4029, 7421, 6749, 4459, 4055, 1307, 5047, 8995, 7997, 8941, 6354, 3152, 2916, 536, 5773, 9380, 2403, 7572, 495, 6180, 4890, 773, 6209, 8442, 2144, 6290, 9827, 8633, 1440, 11080, 3550, 3917, 4206, 4667, 5765, 1224, 5191, 775, 4139, 4347, 8883, 11175, 6195, 9550, 8716, 9171, 3091, 11466, 10330, 724, 3374, 7013, 8796, 1561, 11152, 6753, 8835, 8232, 3832, 11058, 10896, 10859, 10187, 6243, 10605, 10120, 7968, 6202, 10375, 8734, 9769, 108, 11205, 453, 2215, 11941, 6305, 8806, 10248, 7811, 473, 3354, 7375, 7262, 10869, 3746, 7288, 4810, 5239, 4743, 6722, 9892, 7022, 377, 5106, 1693, 938, 1965, 923, 11657, 2289, 8616, 6372, 8909, 4174, 2755, 6844, 718, 11106, 11959, 9611, 11297, 5548, 6467, 5698, 10510, 4815, 1025, 8260, 5552, 3299, 11892, 9417, 6615, 2943, 79, 7142, 5337, 3086, 2678, 9669, 11986, 6052, 4764, 3720, 6010, 227, 8158, 7678, 11151, 2073, 1447, 6487, 673, 9534, 6630, 198, 2898, 1981, 9466, 9540, 10586, 11949, 2680, 676, 8539, 11324, 7088, 11181, 3875, 5126, 2048, 10294, 6483, 6123, 6804, 2445, 9604, 9264, 10570, 11090, 5104, 11079, 4149, 4789, 6578, 10090, 7971, 8837, 1886, 1543, 3385, 9020, 2846, 5814, 8501, 7539, 11274, 8709, 4235, 7209, 11580, 326, 7907, 8264, 1159, 8828, 9587, 7858, 1005, 3878, 351, 1250, 8528, 11622, 8949, 11411, 2105, 8, 8863, 6784, 4769, 2630, 2314, 2782, 10945, 985, 378, 3254, 2564, 10530, 4737, 3675, 1712, 5488, 695, 10127, 4907, 7659, 9006, 2060, 8762, 5992, 10545, 6790, 1445, 2321, 8125, 9281, 8803, 5762, 3637, 5142, 5333, 10745, 4687, 10495, 10010, 7133, 125, 3618, 2751, 1365, 3260, 11997, 8562, 4087, 3132, 7646, 5322, 7461, 5319, 3546, 6241, 6767, 4558, 11128, 6533, 4899, 3723, 1148, 4897, 4887, 8356, 9358, 5982, 5768, 7342, 4833, 8079, 4434, 4307, 2059, 11778, 11481, 85, 5978, 2024, 1538, 2302, 4060, 307, 5921, 7898, 6131, 5328, 1305, 10729, 11293, 6988, 6074, 2308, 3853, 8513, 9831, 8689, 1920, 5129, 2049, 7883, 11244, 9700, 8297, 4303, 2479, 5407, 9409, 1685, 8255, 9569, 6511, 7571, 11225, 1491, 4031, 5800, 10055, 6423, 8677, 3739, 4176, 10073, 7178, 770, 7701, 2431, 7462, 406, 3800, 8175, 9976, 4903, 10777, 6717, 8117, 10354, 7106, 2157, 4525, 3814, 9903, 10806, 8637, 9519, 4270, 7454, 1108, 8978, 2372, 6107, 3941, 6140, 639, 1558, 6535, 4677, 493, 2529, 4607, 3897, 301, 11638, 9041, 4536, 8884, 3046, 6146, 7536, 3090, 8287, 11234, 9404, 11954, 3502, 10370, 5747, 2667, 6217, 5867, 7541, 1096, 808, 7399, 717, 727, 2552, 8986, 2737, 7188, 8721, 2656, 4599, 6998, 6528, 8266, 4513, 5580, 6441, 9668, 7330, 9711, 2517, 1134, 6371, 10831, 7714, 11632, 9674, 10726, 323, 10292, 4207, 10176, 5785, 7595, 5631, 2484, 4470, 6843, 9234, 1380, 9743, 4859, 6208, 11424, 1705, 9113, 2357, 6832, 1594, 2956, 2442, 1204, 3611, 6311, 10866, 5273, 496, 7174, 3544, 6259, 6593, 4227, 2821, 3496, 10924, 6333, 7737, 3779, 5264, 2152, 6863, 11894, 11703, 3879, 11607, 9172, 11358, 6756, 1498, 9434, 11840, 8871, 4772, 3022, 1105, 2609, 5842, 2122, 8160, 7347, 11076, 6967, 593, 11347, 3504, 7105, 845, 5566, 4548, 7515, 10408, 2767, 3327, 5781, 9046, 11107, 6779, 7346, 10025, 7317, 7310, 2794, 1113, 8164, 8650, 90, 1439, 6524, 6687, 4298, 188, 4796, 11046, 1719, 11215, 2325, 3253, 10872, 8845, 5343, 2493, 2874, 3386, 633, 5578, 9644, 531, 3992, 6624, 2075, 6903, 4919, 3432, 2236, 5452, 6463, 10624, 8987, 3578, 11510, 3859, 3965, 1811, 10689, 682, 3773, 1583, 8149, 7860, 4616, 1367, 9712, 8475, 2875, 7828, 2960, 3200, 3226, 3718, 4823, 11537, 193, 4685, 2632, 11254, 5932, 8886, 11650, 5491, 7250, 1009, 11147, 11901, 2100, 286, 245, 8924, 10204, 11743, 3060, 6716, 2798, 11590, 4620, 4272, 8783, 3656, 9131, 445, 11011, 84, 1012, 6849, 1825, 11998, 2834, 2020, 1987, 411, 10234, 115, 2580, 8579, 9930, 8174, 9860, 3126, 11595, 4657, 7525, 8893, 10858, 9681, 2567, 3915, 6130, 1329, 10279, 11521, 4750, 2137, 6118, 7214, 8867, 7710, 3946, 3325, 6391, 5016, 8103, 4591, 7459, 2696, 9638, 5511, 1966, 644, 9104, 5433, 7496, 11044, 10635, 1411, 1495, 9522, 10566, 10335, 698, 5041, 3307, 7946, 5387, 4862, 2014, 7764, 926, 135, 10425, 8936, 10264, 5648, 7725, 11278, 10477, 173, 1661, 3411, 5674, 4073, 6569, 6452, 10990, 4224, 337, 3134, 10681, 11859, 4528, 7732, 1598, 10342, 9223, 11793, 8018, 8998, 10754, 1070, 9798, 4290, 2189, 5480, 7270, 5217, 2200, 11422, 2136, 10636, 1130, 5960, 5834, 9757, 4417, 9444, 3736, 6147, 7118, 4532, 4450, 3364, 950, 7843, 920, 11428, 9573, 7318, 4300, 2935, 1142, 6871, 9741, 8249, 10677, 10942, 11706, 1144, 1243, 9556, 6864, 5193, 11242, 179, 526, 8698, 9333, 4182, 4219, 7094, 9424, 9031, 8292, 6865, 8201, 300, 9518, 3402, 3173, 2710, 5276, 665, 8717, 1010, 10139, 7176, 5312, 2252, 10963, 8853, 8133, 6893, 4041, 8502, 8031, 626, 6072, 4893, 1517, 1024, 4271, 2339, 8104, 2446, 554, 2288, 4186, 3176, 1187, 8372, 10362, 9325, 11649, 3255, 8934, 6163, 6557, 8628, 1769, 3975, 3733, 9438, 3937, 1167, 6676, 1450, 9401, 6965, 3170, 1435, 2037, 5961, 4728, 1235, 4985, 11299, 2665, 711, 1400, 6851, 8131, 6685, 6647, 636, 8615, 10078, 10077, 5813, 10827, 8167, 10446, 10327, 650, 7788, 11849, 1634, 9721, 1789, 10823, 3630, 10285, 6614, 4800, 12003, 948, 7926, 5642, 8313, 7903, 2390, 1997, 1165, 771, 11869, 8705, 1879, 10377, 212, 4555, 4693, 9310, 3540, 6032, 8379, 11068, 9583, 243, 9988, 8956, 8341, 1334, 2468, 11364, 8127, 1297, 5302, 2394, 1846, 7751, 9653, 8647, 10066, 1345, 10298, 6350, 3271, 5502, 3791, 3492, 5858, 8244, 1692, 2842, 10987, 10552, 1858, 4605, 8651, 1999, 1161, 7548, 2092, 4719, 4840, 9878, 6075, 8954, 9772, 9432, 3560, 3083, 6926, 4613, 7771, 2625, 7962, 4565, 9268, 11747, 1585, 6994, 6388, 2198, 10339, 9255, 8113, 6198, 266, 8183, 8134, 10122, 5426, 10816, 11543, 1945, 3059, 11885, 10211, 8505, 7153, 4631, 6848, 692, 5569, 7198, 2709, 6407, 11748, 7181, 3943, 9601, 3679, 3426, 7065, 7491, 5680, 11448, 8490, 3210, 130, 9189, 442, 7338, 11977, 5621, 5185, 7002, 1669, 8171, 7380, 8742, 10572, 4248, 5395, 11316, 1268, 3920, 1487, 3237, 990, 2892, 7727, 9532, 4672, 3407, 10580, 10995, 1360, 4663, 4258, 876, 3650, 7511, 991, 386, 9849, 6374, 4593, 6251, 11734, 6425, 1994, 9921, 11346, 8778, 9262, 3121, 7978, 7295, 6530, 10724, 1544, 10239, 7610, 5553, 10491, 5604, 1472, 2565, 10803, 7963], [6043, 6349, 8844, 7783, 4853, 5307, 11833, 7427, 586, 5164, 7555, 7082, 7244, 9034, 2173, 2437, 4848, 1078, 8327, 7560, 10839, 3484, 1955, 1109, 10468, 3703, 3807, 1234, 570, 9920, 2369, 320, 3118, 11565, 10757, 10695, 7140, 10903, 1681, 7689, 3529, 3924, 6266, 10668, 9870, 6196, 3073, 7762, 8191, 10145, 2538, 10151, 7038, 3846, 11359, 8105, 2310, 5386, 2931, 10565, 46, 4249, 1531, 4286, 461, 8098, 8161, 6642, 2295, 1537, 6060, 9923, 2848, 10597, 7816, 11866, 11303, 7643, 3699, 3324, 1910, 2796, 2761, 6792, 7753, 9709, 7441, 4920, 2556, 3239, 7378, 4345, 11140, 10244, 3156, 7345, 3505, 2595, 4129, 8374, 9061, 7081, 9777, 11180, 5316, 6610, 10166, 2153, 7240, 10802, 10326, 1618, 5385, 6657, 2126, 6956, 10299, 7131, 4980, 11993, 3874, 9548, 11924, 9210, 9752, 693, 5054, 2263, 6179, 805, 6428, 4905, 7542, 723, 1845, 3647, 8641, 401, 3552, 10257, 5847, 9364, 2329, 10625, 3781, 6959, 44, 10769, 4217, 11955, 8700, 2090, 4292, 2870, 11287, 8214, 10912, 7938, 7934, 1754, 5467, 4370, 7984, 9092, 4472, 8842, 463, 6758, 4245, 6298, 4493, 3949, 10014, 7069, 8279, 1393, 8311, 9204, 11223, 7855, 6097, 5906, 1591, 4861, 1358, 3306, 10538, 7821, 7211, 9730, 5697, 2250, 7872, 2860, 772, 8695, 6114, 3900, 9241, 131, 1572, 5489, 3926, 4277, 6760, 904, 10629, 645, 5009, 11633, 9057, 10992, 3467, 1145, 10544, 3790, 9486, 5908, 7265, 3265, 6332, 2967, 11091, 5069, 2560, 6376, 11673, 2937, 10905, 2524, 2903, 7016, 9088, 7210, 4004, 1423, 7272, 3149, 5250, 10584, 8997, 3345, 5731, 8053, 2401, 3585, 1328, 10423, 7702, 5970, 3794, 9443, 11828, 8474, 579, 1805, 9557, 8416, 64, 11958, 5367, 7335, 10245, 11975, 11357, 8435, 6082, 10212, 6534, 11202, 1748, 4080, 9893, 5101, 11443, 8108, 548, 1057, 9435, 3140, 1147, 6063, 354, 925, 8977, 4188, 8694, 1733, 7995, 1589, 6003, 3352, 4160, 60, 5112, 8506, 4063, 6913, 7652, 5536, 1313, 2670, 11451, 9906, 874, 4740, 11064, 9795, 5519, 11708, 397, 1215, 6813, 4367, 3716, 7159, 6161, 7453, 4011, 9345, 8623, 6975, 4421, 567, 5318, 7669, 2366, 5524, 2922, 4707, 7694, 6047, 652, 7779, 9206, 3478, 9665, 11826, 8111, 11850, 8714, 596, 8877, 9793, 1936, 6538, 9024, 4690, 10790, 6335, 3860, 11236, 1388, 4878, 9595, 2568, 2409, 9334, 11536, 11796, 11387, 10820, 9065, 10070, 6355, 9248, 6216, 10811, 9083, 9591, 2115, 2084, 1179, 5935, 3607, 2454, 11806, 11074, 7477, 518, 8307, 3436, 3167, 10562, 10297, 3705, 3851, 9150, 5058, 11915, 1641, 6197, 1294, 681, 6116, 450, 7179, 7904, 1746, 5579, 8679, 8693, 4628, 7642, 6867, 12001, 2936, 8915, 2140, 6224, 6438, 11677, 4469, 1911, 9329, 2042, 8761, 992, 10479, 1170, 3541, 8586, 11784, 9030, 5315, 8126, 2827, 5958, 8789, 355, 6039, 7910, 11514, 10800, 9952, 7785, 5818, 7101, 1263, 10049, 9153, 4915, 10516, 9717, 9483, 4189, 1802, 11637, 2732, 8109, 1889, 249, 4485, 6154, 8259, 5145, 6234, 1341, 9850, 7185, 4933, 888, 10437, 11118, 7470, 4043, 8309, 9884, 9928, 1785, 7854, 3259, 4196, 8666, 155, 3978, 9105, 4208, 5019, 10908, 4353, 5187, 9808, 11618, 6667, 2715, 2109, 367, 9633, 5103, 5769, 183, 4760, 799, 9541, 782, 5414, 3466, 3894, 7853, 1097, 1186, 273, 3030, 10421, 5869, 6583, 10262, 2123, 8382, 10934, 7277, 2294, 1865, 7249, 11787, 9703, 5443, 3583, 571, 670, 4718, 3771, 2623, 2297, 8351, 1465, 5158, 3474, 3358, 2474, 1506, 42, 6029, 887, 10529, 3373, 8786, 1584, 11683, 987, 1371, 3366, 10501, 161, 7458, 10286, 7885, 5027, 5294, 1972, 613, 4922, 2434, 2168, 8684, 10829, 6548, 11369, 860, 11711, 11342, 1098, 1463, 11661, 9139, 10892, 1225, 8322, 8931, 9692, 8045, 9895, 6479, 3592, 557, 9300, 813, 6411, 5782, 2496, 9054, 1228, 6400, 9209, 10142, 10523, 11403, 2096, 11724, 2074, 5094, 9596, 5913, 10795, 8063, 5941, 11280, 2774, 11377, 279, 831, 9924, 3497, 601, 5321, 4012, 6987, 854, 5317, 3043, 5584, 3080, 10503, 3777, 1665, 1655, 5902, 1682, 10137, 10480, 6629, 11258, 2165, 8733, 9609, 11697, 3082, 10560, 6016, 9805, 8013, 4226, 5539, 2209, 5040, 11137, 465, 2520, 11731, 1157])",2.0,2.5588344051724388,0.14207650273224043,4.418476191433993,0.12792511700468018,3.0,2.426702754838126,0.1920374707259953,2.3742249228737573,0.2059282371294852,4.0,2.4013973417736234,0.2302888368462139,2.4311283718455923,0.21840873634945399,5.0,2.674501407714117,0.17408274785323966,5.989429929039695,0.16380655226209048,4743a_00000
