epoch,train_loss,train_acc,val_loss,val_acc
1.0,2.0450771841099886,0.3018022710699031,1.9101206025010662,0.33610995418575595
2.0,1.7797655286979042,0.3922283571205334,1.7441881597042084,0.3956684714702207
3.0,1.5883109343804394,0.4527554953641004,1.690768474811002,0.4406497292794669
4.0,1.4436986638462028,0.507448692572143,1.5535888483649807,0.49312786339025405
5.0,1.3065112312370757,0.55141160537556,1.4973294891809161,0.5056226572261557
