loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,summary/epoch/0,summary/train_loss/0,summary/train_acc/0,summary/val_loss/0,summary/val_acc/0
371.28951881045384,0.0998439937597504,1713035468,checkpoint_000000,True,False,1,50b8f_00000,2024-04-13_19-11-08,107.1007616519928,107.1007616519928,93961,31b6d15afa2d,172.28.0.12,107.1007616519928,1,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
92.55740867342267,0.10764430577223089,1713035545,checkpoint_000001,True,False,2,50b8f_00000,2024-04-13_19-12-25,76.72228646278381,183.8230481147766,93961,31b6d15afa2d,172.28.0.12,183.8230481147766,2,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
3.451158353260585,0.12168486739469579,1713035621,checkpoint_000002,True,False,3,50b8f_00000,2024-04-13_19-13-42,76.62205958366394,260.44510769844055,93961,31b6d15afa2d,172.28.0.12,260.44510769844055,3,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
2.4707536356789723,0.19500780031201248,1713035697,checkpoint_000003,True,False,4,50b8f_00000,2024-04-13_19-14-58,75.93153238296509,336.37664008140564,93961,31b6d15afa2d,172.28.0.12,336.37664008140564,4,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
2.4403604439326694,0.15132605304212168,1713035773,checkpoint_000004,True,False,5,50b8f_00000,2024-04-13_19-16-14,76.13956761360168,412.5162076950073,93961,31b6d15afa2d,172.28.0.12,412.5162076950073,5,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
2.353714727220081,0.15132605304212168,1713035850,checkpoint_000005,True,False,6,50b8f_00000,2024-04-13_19-17-31,76.89722609519958,489.4134337902069,93961,31b6d15afa2d,172.28.0.12,489.4134337902069,6,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
2.4009452093215216,0.15600624024961,1713035928,checkpoint_000006,True,False,7,50b8f_00000,2024-04-13_19-18-49,77.74432015419006,567.157753944397,93961,31b6d15afa2d,172.28.0.12,567.157753944397,7,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
2.6064176445915583,0.11700468018720749,1713036005,checkpoint_000007,True,False,8,50b8f_00000,2024-04-13_19-20-05,76.78435277938843,643.9421067237854,93961,31b6d15afa2d,172.28.0.12,643.9421067237854,8,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
2.3549844537462508,0.1497659906396256,1713036082,checkpoint_000008,True,False,9,50b8f_00000,2024-04-13_19-21-27,81.25253248214722,725.1946392059326,93961,31b6d15afa2d,172.28.0.12,725.1946392059326,9,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
2.3936464218866256,0.15132605304212168,1713036164,checkpoint_000009,True,False,10,50b8f_00000,2024-04-13_19-22-45,78.24691843986511,803.4415576457977,93961,31b6d15afa2d,172.28.0.12,803.4415576457977,10,1.0,3.524019040712496,0.078064012490242,371.28951881045384,0.0998439937597504
