loss,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,summary/epoch/0,summary/train_loss/0,summary/train_acc/0,summary/val_loss/0,summary/val_acc/0
2.77104876154945,0.17004680187207488,1713032671,checkpoint_000000,True,False,1,d2735_00001,2024-04-13_18-24-33,125.38775563240051,125.38775563240051,83920,20096fd824e4,172.28.0.12,125.38775563240051,1,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
2.49997087319692,0.23556942277691106,1713032747,checkpoint_000001,True,False,2,d2735_00001,2024-04-13_18-25-49,76.1560423374176,201.54379796981812,83920,20096fd824e4,172.28.0.12,201.54379796981812,2,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
2.014039629981631,0.3338533541341654,1713032824,checkpoint_000002,True,False,3,d2735_00001,2024-04-13_18-27-10,80.49507546424866,282.0388734340668,83920,20096fd824e4,172.28.0.12,282.0388734340668,3,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
2.3372130621047247,0.32761310452418096,1713032906,checkpoint_000003,True,False,4,d2735_00001,2024-04-13_18-28-29,78.85129451751709,360.89016795158386,83920,20096fd824e4,172.28.0.12,360.89016795158386,4,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
3.435819059610367,0.2839313572542902,1713032985,checkpoint_000004,True,False,5,d2735_00001,2024-04-13_18-29-47,78.02277851104736,438.9129464626312,83920,20096fd824e4,172.28.0.12,438.9129464626312,5,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
2.4144318444388255,0.29017160686427457,1713033063,checkpoint_000005,True,False,6,d2735_00001,2024-04-13_18-31-09,82.01715159416199,520.9300980567932,83920,20096fd824e4,172.28.0.12,520.9300980567932,6,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
2.206720846039908,0.34009360374414976,1713033144,checkpoint_000006,True,False,7,d2735_00001,2024-04-13_18-32-28,79.57602882385254,600.5061268806458,83920,20096fd824e4,172.28.0.12,600.5061268806458,7,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
3.429066402571542,0.31045241809672386,1713033224,checkpoint_000007,True,False,8,d2735_00001,2024-04-13_18-33-47,78.69248175621033,679.1986086368561,83920,20096fd824e4,172.28.0.12,679.1986086368561,8,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
2.1521959077744257,0.34321372854914195,1713033303,checkpoint_000008,True,False,9,d2735_00001,2024-04-13_18-35-05,78.18392014503479,757.3825287818909,83920,20096fd824e4,172.28.0.12,757.3825287818909,9,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
2.4077647640591575,0.34477379095163807,1713033382,checkpoint_000009,True,False,10,d2735_00001,2024-04-13_18-36-24,78.50520420074463,835.8877329826355,83920,20096fd824e4,172.28.0.12,835.8877329826355,10,1.0,2.5425239597878804,0.17798594847775176,2.77104876154945,0.17004680187207488
